,favorite_count,tweet_id,retweet_count,text
1992-06-04 21:32:56.495472641,3645,707693576495472640,1087,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi
1992-06-05 10:06:39.544082433,4358,707738799544082432,2691,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN
1992-06-05 10:51:57.457260545,2646,707741517457260544,661,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR
1992-06-05 20:42:15.007539200,3487,707776935007539200,1029,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B
1992-06-08 02:16:49.498152960,2871,707969809498152960,1054,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm
1992-06-08 05:59:48.426153984,51,707983188426153984,2,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :)
1992-06-08 09:30:14.724026368,3311,707995814724026368,1220,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq
1992-06-08 17:57:28.782585858,4643,708026248782585856,2090,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U
1992-06-09 17:03:09.455101952,2058,708109389455101952,588,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ
1992-06-09 19:51:29.313951744,2862,708119489313951744,1062,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm
1992-06-09 23:02:03.141795840,3605,708130923141795840,913,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT
1992-06-10 04:09:23.256774660,4542,708149363256774656,1679,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF
1992-06-12 11:44:30.027751425,2506,708349470027751424,802,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd
1992-06-12 13:41:03.048204288,3842,708356463048204288,1464,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX
1992-06-13 02:01:06.336894977,17025,708400866336894976,10998,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY
1992-06-13 21:11:55.515297792,3272,708469915515297792,891,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk
1992-06-13 23:54:10.088034305,2710,708479650088034304,739,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W
1992-06-16 16:11:28.997666817,2718,708711088997666816,793,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ
1992-06-16 23:42:23.638450176,2913,708738143638450176,885,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD
1992-06-17 19:55:15.978854401,17559,708810915978854400,7575,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4
1992-06-18 02:25:16.713893888,1812,708834316713893888,547,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn
1992-06-18 05:37:01.941387268,3159,708845821941387264,976,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI
1992-06-18 07:44:22.201716736,1910,708853462201716736,712,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0
1992-06-20 12:09:16.699303936,5062,709042156699303936,1789,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd
1992-06-21 20:25:32.880297985,2181,709158332880297984,453,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR
1992-06-22 02:19:44.944730112,2145,709179584944730112,734,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF
1992-06-22 07:33:15.643068416,2564,709198395643068416,695,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK"
1992-06-22 10:02:27.839836162,13410,709207347839836160,6352,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg
1992-06-22 14:58:45.749587968,2547,709225125749587968,626,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn
1992-06-24 18:10:58.133323776,2789,709409458133323776,757,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A
1992-06-25 05:20:00.415961088,2368,709449600415961088,645,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo
1992-06-26 00:40:40.576036864,1580,709519240576036864,262,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4
1992-06-26 11:09:14.897764353,3487,709556954897764352,1158,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC
1992-06-26 13:42:46.965075968,3759,709566166965075968,1314,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9
1992-06-29 21:20:47.387627521,3723,709852847387627520,1296,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow
1992-06-30 10:47:36.215666688,714,709901256215666688,108,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout ??

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r"
1992-06-30 15:39:58.883774466,3170,709918798883774464,1164,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG
1992-07-02 22:43:34.656950272,5845,710117014656950272,2164,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV
1992-07-03 05:22:51.284037632,2944,710140971284037632,975,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12
1992-07-03 08:46:21.850935296,3092,710153181850935296,970,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I
1992-07-04 16:58:29.699739648,2554,710269109699739648,1224,"The squad is back for St. Patrick's Day! ? ?
13/10 for all https://t.co/OcCDb2bng5"
1992-07-04 17:51:37.844797440,4811,710272297844797440,1374,We ?? only ?? rate ?? dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2
1992-07-04 20:54:30.106132480,2260,710283270106132480,560,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ
1992-07-05 00:38:49.921429505,2518,710296729921429504,800,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq
1992-07-08 09:48:54.686908417,4850,710588934686908416,2042,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV
1992-07-08 15:39:23.652087808,5101,710609963652087808,2550,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy
1992-07-09 05:11:30.886586372,2456,710658690886586368,614,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12
1992-07-11 05:38:37.892898816,2863,710833117892898816,585,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq
1992-07-11 08:49:41.445812225,2707,710844581445812224,746,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM
1992-07-13 03:11:27.345876993,4839,710997087345876992,1508,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD
1992-07-13 06:13:38.775851008,3188,711008018775851008,679,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW
1992-07-16 17:11:26.208872448,3519,711306686208872448,795,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz
1992-07-17 09:03:45.979756544,3887,711363825979756544,1234,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK"
1992-07-20 17:17:31.650457602,4113,711652651650457600,996,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW
1992-07-21 04:59:48.429553666,34903,711694788429553664,19845,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ
1992-07-21 15:31:20.602345472,9467,711732680602345472,4489,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4
1992-07-21 18:36:18.164514816,3015,711743778164514816,1072,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg
1992-07-24 08:55:24.745228288,8550,711968124745228288,2510,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc
1992-07-25 11:50:07.010385924,2406,712065007010385920,679,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt
1992-07-25 17:33:37.388212225,3436,712085617388212224,528,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL"
1992-07-25 19:32:25.624633345,3123,712092745624633344,978,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG
1992-07-25 20:50:30.750289920,4031,712097430750289920,1126,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK
1992-07-28 07:44:00.758808576,261,712309440758808576,25,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout?

https://t.co/kJIMNyMNKV"
1992-07-29 19:29:19.032893441,5653,712438159032893440,1698,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul
1992-08-01 11:30:54.853337088,4424,712668654853337088,1319,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl
1992-08-02 01:10:40.512598017,13138,712717840512598016,5432,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2
1992-08-03 02:30:25.985978368,19755,712809025985978368,7308,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn
1992-08-07 08:25:07.180089344,4744,713175907180089344,1572,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW
1992-08-07 08:52:23.487135744,7644,713177543487135744,3083,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J
1992-08-10 01:44:34.226274305,4689,713411074226274304,1403,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq
1992-08-14 02:59:57.720473600,5178,713761197720473600,1492,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9
1992-08-15 17:43:23.437621249,2998,713900603437621248,808,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1
1992-08-15 20:17:42.279876608,2029,713909862279876608,595,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS
1992-08-15 22:57:42.244790272,3477,713919462244790272,845,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE
1992-08-18 12:36:48.463036416,4564,714141408463036416,1521,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu"
1992-08-19 08:48:35.368108032,2409,714214115368108032,952,Happy Easter from the squad! ?? 13/10 for all https://t.co/YMx4KWJUAB
1992-08-19 19:13:06.676113411,3472,714251586676113408,915,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi
1992-08-19 21:04:18.790387713,3192,714258258790387712,778,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE"
1992-08-22 12:07:14.495041536,2885,714485234495041536,1265,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF
1992-08-23 21:40:13.974974464,3842,714606013974974464,1011,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG
1992-08-24 04:46:16.617938945,3476,714631576617938944,1085,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z
1992-08-27 23:20:20.017307648,4399,714957620017307648,1541,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK
1992-08-28 00:45:19.905021952,7814,714962719905021952,4645,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ
1992-08-28 06:11:40.363173890,3991,714982300363173888,1124,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj
1992-08-28 13:49:15.312439296,4429,715009755312439296,1341,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i
1992-08-30 18:50:24.753819648,5442,715200624753819648,2044,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911
1992-08-31 00:16:33.576927233,2564,715220193576927232,711,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx
1992-09-01 10:14:26.308784130,3213,715342466308784128,742,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C
1992-09-01 15:12:29.751484417,5811,715360349751484416,1707,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA
1992-09-05 08:13:15.826982913,4592,715680795826982912,1761,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp
1992-09-05 12:39:03.237730304,4150,715696743237730304,1403,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC
1992-09-05 14:53:10.270025728,2972,715704790270025728,610,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp
1992-09-05 22:47:45.223708672,4957,715733265223708672,1842,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9
1992-09-06 05:42:31.270801409,3969,715758151270801408,1544,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP
1992-09-08 05:00:23.106027520,3392,715928423106027520,952,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq
1992-09-09 23:21:09.887381504,5185,716080869887381504,1888,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu
1992-09-12 08:11:47.865542656,2954,716285507865542656,1182,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ
1992-09-14 02:51:58.184652801,2506,716439118184652800,238,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq
1992-09-14 05:05:46.686459905,13929,716447146686459904,6390,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E
1992-09-17 11:46:19.797970944,1304,716730379797970944,460,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC"
1992-09-18 04:39:06.589110272,5870,716791146589110272,1508,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO
1992-09-18 07:56:04.044845056,4529,716802964044845056,1273,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o
1992-09-20 17:16:02.452090881,3474,717009362452090880,1063,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0
1992-09-21 03:50:59.982213120,6646,717047459982213120,2065,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq
1992-09-25 11:50:04.990701568,3349,717421804990701568,919,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi
1992-09-25 13:48:37.016076293,1702,717428917016076288,495,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6
1992-09-26 20:01:27.239008257,6123,717537687239008256,2000,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n
1992-09-29 18:07:13.953034240,3077,717790033953034240,1222,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG"
1992-09-30 08:30:01.130979328,2601,717841801130979328,648,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV
1992-10-04 21:36:58.122661888,4113,718234618122661888,1086,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb
1992-10-05 01:01:26.998687744,2046,718246886998687744,544,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl
1992-10-07 10:45:25.339934721,5182,718454725339934720,1635,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z"
1992-10-07 12:13:25.985447936,2878,718460005985447936,577,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe
1992-10-08 10:37:10.683709445,2644,718540630683709440,1097,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ
1992-10-09 06:48:25.783398402,2600,718613305783398400,525,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj
1992-10-09 11:51:37.683582976,20102,718631497683582976,8787,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos
1992-10-13 01:20:41.951195136,5561,718939241951195136,1910,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih
1992-10-13 10:24:58.235854848,3705,718971898235854848,1196,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT
1992-10-17 14:35:31.645071360,3626,719332531645071360,1037,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz
1992-10-17 16:31:03.458033665,4686,719339463458033664,1354,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R
1992-10-18 00:22:43.014393856,2966,719367763014393856,800,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW
1992-10-20 03:22:59.208073216,5368,719551379208073216,2104,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln
1992-10-21 21:54:50.224398336,4852,719704490224398336,1577,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0
1992-10-25 05:32:34.352222208,5134,719991154352222208,1906,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV
1992-10-25 19:59:34.954147842,5203,720043174954147840,2176,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv
1992-10-26 00:31:12.081784833,4136,720059472081784832,1230,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu
1992-10-29 06:38:25.894408192,3052,720340705894408192,1055,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH
1992-10-29 20:19:02.216527872,6810,720389942216527872,2743,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk
1992-10-30 03:18:47.506415616,4378,720415127506415616,1617,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw
1992-11-03 07:22:26.191278080,2631,720775346191278080,742,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej
1992-11-03 10:10:06.564900865,3310,720785406564900864,841,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp
1992-11-05 22:06:20.231503872,2681,721001180231503872,665,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT
1992-11-11 17:32:42.398597120,4957,721503162398597120,2042,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE
1992-11-24 13:55:51.520608256,5259,722613351520608256,1780,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY
1992-11-28 18:16:22.966214656,4369,722974582966214656,1708,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a
1992-12-01 03:15:28.551723008,5635,723179728551723008,2044,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa
1992-12-06 20:19:23.800948736,3219,723673163800948736,968,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU
1992-12-07 00:32:15.806480385,8194,723688335806480384,3236,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89
1992-12-09 14:55:36.180330496,4125,723912936180330496,1329,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm
1992-12-10 16:23:22.748780546,4447,724004602748780544,1726,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl
1992-12-11 03:59:03.203856385,2830,724046343203856384,606,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL"
1992-12-11 04:57:39.469295616,4602,724049859469295616,1921,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT
1992-12-15 07:48:46.123311104,5634,724405726123311104,1792,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH
1992-12-19 13:28:18.126512129,2513,724771698126512128,693,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs
1992-12-22 00:22:29.226668032,3938,724983749226668032,1421,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD
1992-12-27 12:19:56.924002305,1498,725458796924002304,676,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ??
https://t.co/BHICimO58W"
1992-12-30 15:28:41.944506368,5512,725729321944506368,1938,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU
1992-12-31 07:25:12.245440512,4427,725786712245440512,1478,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw
1992-12-31 22:51:29.046749185,7489,725842289046749184,2878,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH
1993-01-05 09:08:20.189511680,4695,726224900189511680,1263,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z
1993-01-12 08:43:43.124897792,3775,726828223124897792,1094,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA
1993-01-13 01:04:42.820554753,4078,726887082820554752,1635,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy
1993-01-13 14:24:49.318363137,7321,726935089318363136,2661,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY
1993-01-16 03:42:22.655025152,3867,727155742655025152,1441,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0
1993-01-16 09:09:41.690781696,4112,727175381690781696,1488,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp
1993-01-17 15:58:54.147182592,3231,727286334147182592,890,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We ? Only ? Rate ? Dogs... 9/10 https://t.co/bbta2Q4URK
1993-01-17 23:46:56.056803329,3528,727314416056803328,812,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs
1993-01-20 10:12:37.080539137,4757,727524757080539136,1329,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx
1993-01-21 19:28:37.743104000,6271,727644517743104000,1903,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT
1993-01-22 06:54:39.342333952,3122,727685679342333952,692,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5
1993-01-26 02:32:34.473250816,4359,728015554473250816,1192,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi
1993-01-26 08:02:22.121635841,4827,728035342121635840,1822,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh
1993-01-26 11:16:03.732717569,4579,728046963732717568,1276,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ
1993-01-30 09:46:05.835677696,3910,728387165835677696,1040,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP"
1993-01-30 16:06:00.103686147,5239,728409960103686144,2189,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr
1993-02-02 11:52:32.833728512,3531,728653952833728512,1137,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs
