,tweet_id,text,name,stage,year,month,day,rating,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
491,712809025985978368,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,None ,2016,3,24,10.0,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador retriever,0.8686709999999999,True,carton,0.0950952,False,pug,0.00765137,True,19755,7308
492,712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,None ,2016,3,23,10.0,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Labrador retriever,0.829058,True,golden retriever,0.0386645,True,Chihuahua,0.0262214,True,4424,1319
493,712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,,None ,2016,3,22,10.0,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,Labrador retriever,0.720481,True,whippet,0.048031800000000006,True,Chesapeake Bay retriever,0.0450464,True,4031,1126
494,711743778164514816,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,Roosevelt,None ,2016,3,21,11.0,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Lakeland terrier,0.459515,True,miniature poodle,0.219661,True,standard poodle,0.130189,True,3015,1072
495,711732680602345472,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,,None ,2016,3,21,10.0,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,dingo,0.366875,False,Ibizan hound,0.334929,True,Eskimo dog,0.07387619999999999,True,9467,4489
496,711363825979756544,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",,None ,2016,3,20,11.0,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,basenji,0.00263962,True,3887,1234
497,711008018775851008,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,Chuckles,pupper,2016,3,19,11.0,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,French bulldog,0.731405,True,Boston bull,0.150672,True,pug,0.0218109,True,3188,679
498,710833117892898816,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,Sora,None ,2016,3,18,12.0,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Pembroke,0.803742,True,Cardigan,0.189712,True,German shepherd,0.00174609,True,2863,585
499,710283270106132480,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,Gunner,None ,2016,3,17,11.0,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Shih-Tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan terrier,0.00897428,True,2260,560
500,710272297844797440,We ?? only ?? rate ?? dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,infuriating,None ,2016,3,17,11.0,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,Old English sheepdog,0.586307,True,wire-haired fox terrier,0.118622,True,Lakeland terrier,0.106806,True,4811,1374
501,710269109699739648,"The squad is back for St. Patrick's Day! ? ?
13/10 for all https://t.co/OcCDb2bng5",,None ,2016,3,17,13.0,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,0.415495,True,German shepherd,0.17815699999999998,True,Labrador retriever,0.100202,True,2554,1224
502,710140971284037632,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,Tater,None ,2016,3,16,8.0,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Pekinese,0.95317,True,papillon,0.0195169,True,Japanese spaniel,0.00582051,True,2944,975
503,710117014656950272,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,,pupper,2016,3,16,11.0,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy poodle,0.802092,True,miniature poodle,0.111647,True,cocker spaniel,0.0628662,True,5845,2164
504,709566166965075968,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,Olaf,None ,2016,3,15,12.0,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,0.999837,True,Tibetan mastiff,0.000116907,True,Australian terrier,1.13384e-05,True,3759,1314
505,709519240576036864,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,Vince,None ,2016,3,14,9.0,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker spaniel,0.414982,True,Newfoundland,0.225482,True,flat-coated retriever,0.196789,True,1580,262
506,709449600415961088,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,Karma,None ,2016,3,14,10.0,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Maltese dog,0.780187,True,Dandie Dinmont,0.07442869999999999,True,Norfolk terrier,0.033776199999999985,True,2368,645
507,709409458133323776,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,Billy,None ,2016,3,14,8.0,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Shetland sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True,2789,757
508,709225125749587968,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,Walker,None ,2016,3,14,11.0,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Labrador retriever,0.271109,True,Pomeranian,0.15048699999999998,True,golden retriever,0.145578,True,2547,626
509,709198395643068416,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",,None ,2016,3,14,9.0,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,0.490783,True,wire-haired fox terrier,0.0835133,True,English setter,0.0831843,True,2564,695
510,708834316713893888,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,Malikai,None ,2016,3,13,10.0,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Eskimo dog,0.283945,True,giant panda,0.218252,False,malamute,0.180401,True,1812,547
511,708738143638450176,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,Coco,None ,2016,3,12,11.0,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Pomeranian,0.933457,True,Samoyed,0.05722080000000001,True,West Highland white terrier,0.000904151,True,2913,885
512,708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,Bobble,None ,2016,3,12,11.0,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Chihuahua,0.748163,True,toy terrier,0.127717,True,Pembroke,0.042141000000000005,True,3272,891
513,708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,Oliver,None ,2016,3,11,10.0,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,0.871283,True,French bulldog,0.04182,True,bath towel,0.015228,False,3842,1464
514,708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,,None ,2016,3,11,11.0,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,French bulldog,0.710354,True,Chihuahua,0.262302,True,Cardigan,0.00690382,True,3605,913
515,708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,Cooper,None ,2016,3,11,9.0,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Norwich terrier,0.264483,True,Norfolk terrier,0.258786,True,chow,0.0968987,True,2862,1062
516,708109389455101952,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,Remington,None ,2016,3,11,10.0,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Staffordshire bullterrier,0.5161060000000001,True,American Staffordshire terrier,0.236075,True,kelpie,0.0697495,True,2058,588
517,707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,Rufus,None ,2016,3,10,11.0,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy poodle,0.908491,True,miniature poodle,0.0826516,True,teddy,0.00578613,False,2871,1054
518,707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,Sadie,None ,2016,3,10,11.0,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature pinscher,0.890426,True,toy terrier,0.0513347,True,Chihuahua,0.0180153,True,3487,1029
519,707411934438625280,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",,pupper,2016,3,9,11.0,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,Lakeland terrier,0.7382770000000001,True,Airedale,0.0285149,True,giant schnauzer,0.0248763,True,2423,650
520,707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,Clarkus,None ,2016,3,9,10.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,0.888468,True,Italian greyhound,0.0886346,True,toy terrier,0.0159383,True,3732,1421
521,707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,,None ,2016,3,9,9.0,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden retriever,0.637225,True,bloodhound,0.0945421,True,cocker spaniel,0.0697971,True,3502,1172
522,707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,Cassie,None ,2016,3,8,10.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim spaniel,0.370717,True,Shih-Tzu,0.201566,True,black-footed ferret,0.101559,False,2932,869
523,707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,Cupcake,None ,2016,3,8,11.0,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,0.8973120000000001,True,Great Pyrenees,0.0391802,True,kuvasz,0.019516,True,2739,737
524,707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,Kathmandu,None ,2016,3,8,10.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,0.642426,True,llama,0.0573062,False,French bulldog,0.0541865,True,2341,872
525,707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,Tucker,None ,2016,3,8,12.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker spaniel,0.559658,True,golden retriever,0.314673,True,Pekinese,0.0666717,True,4327,1493
526,707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,Ellie,None ,2016,3,8,11.0,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,0.58378,True,Italian greyhound,0.129683,True,toy terrier,0.08915269999999999,True,2451,648
527,706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Katie,None ,2016,3,7,12.0,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy poodle,0.717584,True,miniature poodle,0.15143299999999998,True,Norwich terrier,0.047087,True,3534,1054
528,706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,,None ,2016,3,6,12.0,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden retriever,0.7726850000000001,True,Labrador retriever,0.0716653,True,golfcart,0.0209931,False,3298,1123
529,706346369204748288,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,Koda,None ,2016,3,6,12.0,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Tibetan mastiff,0.956462,True,Rottweiler,0.0253809,True,Appenzeller,0.00867921,True,3668,1001
530,706310011488698368,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,,pupper,2016,3,6,12.0,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,Pembroke,0.6981649999999999,True,Chihuahua,0.105834,True,bloodhound,0.0620304,True,22850,8711
531,706291001778950144,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,,None ,2016,3,6,11.0,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,Border terrier,0.587101,True,bull mastiff,0.16408699999999998,True,Staffordshire bullterrier,0.105011,True,1811,511
532,706265994973601792,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",Kara,None ,2016,3,5,11.0,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,papillon,0.743715,True,Pekinese,0.114042,True,Saint Bernard,0.0477152,True,2900,999
533,706166467411222528,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,Dexter,None ,2016,3,5,7.0,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Samoyed,0.430418,True,kuvasz,0.2796,True,Great Pyrenees,0.11748,True,5484,1756
534,705975130514706432,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,Adele,pupper,2016,3,5,10.0,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,Staffordshire bullterrier,0.5877640000000001,True,American Staffordshire terrier,0.281429,True,bull mastiff,0.0947981,True,3305,804
535,705970349788291072,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,Lucy,None ,2016,3,5,12.0,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,golden retriever,0.776346,True,Labrador retriever,0.112413,True,chow,0.0369529,True,3348,971
536,705428427625635840,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,Ambrose,pupper,2016,3,3,11.0,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,Chihuahua,0.774792,True,quilt,0.0730794,False,Pembroke,0.0223651,True,4072,1846
537,705239209544720384,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,Jimothy,None ,2016,3,3,11.0,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,0.15795,True,toy terrier,0.0899203,True,Mexican hairless,0.0632245,True,3196,818
538,705102439679201280,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,Terrenth,None ,2016,3,2,10.0,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,collie,0.457672,True,chow,0.27910100000000004,True,Pomeranian,0.07692230000000001,True,2293,561
539,704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,,None ,2016,3,2,12.0,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,Norfolk terrier,0.689504,True,soft-coated wheaten terrier,0.10148,True,Norwich terrier,0.0557785,True,4545,1215
540,704859558691414016,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,,pupper,2016,3,2,10.0,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,pug,0.284428,True,teddy,0.156339,False,mitten,0.138915,False,2402,595
541,704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,,None ,2016,3,1,12.0,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,0.376541,True,Siamese cat,0.0980571,False,Labrador retriever,0.08521089999999999,True,3132,1087
542,704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,Bisquick,None ,2016,2,29,12.0,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,0.980695,True,Cardigan,0.0185044,True,Chihuahua,0.000215293,True,8572,3872
543,704054845121142784,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,,None ,2016,2,28,12.0,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great Pyrenees,0.6679390000000001,True,kuvasz,0.228764,True,golden retriever,0.043885400000000005,True,3118,1000
544,703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",,None ,2016,2,28,10.0,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador retriever,0.990119,True,Chesapeake Bay retriever,0.00802558,True,curly-coated retriever,0.00124229,True,1968,509
545,703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,,None ,2016,2,28,10.0,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,boxer,0.838994,True,Greater Swiss Mountain dog,0.0888003,True,bull mastiff,0.0316839,True,3509,1238
546,703611486317502464,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,Scooter,pupper,2016,2,27,10.0,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Pembroke,0.756441,True,basenji,0.126621,True,Cardigan,0.08011669999999999,True,4121,1657
547,703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",,None ,2016,2,27,9.0,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,miniature pinscher,0.292866,True,sleeping bag,0.142122,False,Italian greyhound,0.070849,True,4054,1507
548,703079050210877440,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,,None ,2016,2,26,11.0,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,0.778503,True,Shetland sheepdog,0.0938339,True,Cardigan,0.060296400000000014,True,7875,3372
549,702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,Lucy,None ,2016,2,25,11.0,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,golden retriever,0.514085,True,Chesapeake Bay retriever,0.173224,True,Brittany spaniel,0.118384,True,3430,1174
550,702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,Rambo,None ,2016,2,25,10.0,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,bloodhound,0.381227,True,Sussex spaniel,0.212017,True,clumber,0.128622,True,2331,611
551,702598099714314240,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",Sansa,pupper,2016,2,24,11.0,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,kelpie,0.219179,True,badger,0.13358399999999998,False,Siamese cat,0.07443999999999999,False,11037,3578
552,702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,,None ,2016,2,24,12.0,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West Highland white terrier,0.769159,True,Scotch terrier,0.0643688,True,Old English sheepdog,0.0437634,True,3499,1128
553,702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",,None ,2016,2,23,11.0,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,Boston bull,0.697303,True,French bulldog,0.239015,True,American Staffordshire terrier,0.0198381,True,2641,832
554,702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",,None ,2016,2,23,9.0,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,golden retriever,0.242419,True,chow,0.2268,True,cocker spaniel,0.194086,True,5129,1462
555,701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,Rilo,None ,2016,2,23,11.0,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,toy poodle,0.33170700000000003,True,miniature poodle,0.272485,True,standard poodle,0.169415,True,4061,1110
556,701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,Coopson,None ,2016,2,22,10.0,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Chihuahua,0.993661,True,Pembroke,0.00150487,True,toy terrier,0.0008666069999999999,True,2229,500
557,701214700881756160,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",,None ,2016,2,21,12.0,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163,True,Pembroke,0.15950899999999998,True,basenji,0.08446569999999999,True,13051,5583
558,700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,Crouton,None ,2016,2,20,10.0,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,Rhodesian ridgeback,0.252514,True,redbone,0.153005,True,whippet,0.135199,True,2596,542
559,700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,Dotsy,None ,2016,2,18,10.0,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,beagle,0.16258499999999998,True,Pembroke,0.120481,True,Siberian husky,0.110284,True,2826,813
560,700143752053182464,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,,pupper,2016,2,18,10.0,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,golden retriever,0.53246,True,crossword puzzle,0.103796,False,binder,0.100371,False,8046,3009
561,700029284593901568,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,Coops,None ,2016,2,17,10.0,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West Highland white terrier,0.726571,True,Maltese dog,0.176828,True,Dandie Dinmont,0.07013380000000001,True,2203,634
562,699801817392291840,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,Cooper,pupper,2016,2,17,11.0,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,golden retriever,0.808978,True,Irish setter,0.0424281,True,Labrador retriever,0.0235364,True,3249,1050
563,699779630832685056,Take all my money. 10/10 https://t.co/B28ebc5LzQ,,None ,2016,2,17,10.0,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,malinois,0.706038,True,German shepherd,0.165655,True,Great Dane,0.0590475,True,2957,1348
564,699434518667751424,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,,pupper,2016,2,16,12.0,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,golden retriever,0.836572,True,kuvasz,0.105946,True,Labrador retriever,0.025143900000000004,True,2318,557
565,699423671849451520,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",,None ,2016,2,16,10.0,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,pug,0.99786,True,French bulldog,0.00182486,True,bull mastiff,0.00029894,True,1463,362
566,699413908797464576,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",Miley,None ,2016,2,16,11.0,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,Samoyed,0.517479,True,malamute,0.155935,True,Eskimo dog,0.0950009,True,2198,673
567,699370870310113280,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,Calbert,None ,2016,2,15,11.0,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,cairn,0.337557,True,Chihuahua,0.20913,True,Border terrier,0.136946,True,2005,478
568,699323444782047232,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",,None ,2016,2,15,10.0,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador retriever,0.309696,True,doormat,0.3037,False,sliding door,0.077266,False,3369,944
569,699079609774645248,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,Reagan,None ,2016,2,15,8.0,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,schipperke,0.667324,True,Chesapeake Bay retriever,0.11955,True,kelpie,0.0975995,True,2609,714
570,699072405256409088,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,,None ,2016,2,15,12.0,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,Shih-Tzu,0.599587,True,Pekinese,0.213069,True,Maltese dog,0.154293,True,3198,1292
571,699036661657767936,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,,pupper,2016,2,15,13.0,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,Chihuahua,0.222943,True,toyshop,0.179938,False,Weimaraner,0.16303299999999998,True,2783,1300
572,698989035503689728,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,Oliver,None ,2016,2,14,13.0,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,Norfolk terrier,0.24634,True,Irish terrier,0.243349,True,golden retriever,0.085871,True,3617,1075
573,698907974262222848,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,,None ,2016,2,14,10.0,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,German short-haired pointer,0.983131,True,bluetick,0.00555772,True,curly-coated retriever,0.00332221,True,2710,678
